#F spectrum.dat

#S 1 Wiggler spectrum
#N 3
#L PhotonEnergy[eV]  Flux[phot/s/0.1%bw]  PowerDensity[W/eV]
 1.372532253225e+05   3.430069337197e+11   5.495576945057e-05  
 1.372677267727e+05   3.427584118617e+11   5.491595185918e-05  
 1.372822282228e+05   3.425100746301e+11   5.487616384820e-05  
 1.372967296730e+05   3.422619218835e+11   5.483640539496e-05  
 1.373112311231e+05   3.420139534804e+11   5.479667647682e-05  
 1.373257325733e+05   3.417661692797e+11   5.475697707116e-05  
 1.373402340234e+05   3.415185691402e+11   5.471730715536e-05  
 1.373547354735e+05   3.412711529210e+11   5.467766670683e-05  
 1.373692369237e+05   3.410239204813e+11   5.463805570302e-05  
 1.373837383738e+05   3.407768716801e+11   5.459847412135e-05  
 1.373982398240e+05   3.405300063770e+11   5.455892193930e-05  
 1.374127412741e+05   3.402833244312e+11   5.451939913436e-05  
 1.374272427243e+05   3.400368257025e+11   5.447990568401e-05  
 1.374417441744e+05   3.397905100504e+11   5.444044156578e-05  
 1.374562456246e+05   3.395443773349e+11   5.440100675720e-05  
 1.374707470747e+05   3.392984274156e+11   5.436160123583e-05  
 1.374852485249e+05   3.390526601528e+11   5.432222497924e-05  
 1.374997499750e+05   3.388070754065e+11   5.428287796501e-05  
 1.375142514251e+05   3.385616730369e+11   5.424356017076e-05  
 1.375287528753e+05   3.383164529044e+11   5.420427157412e-05  
 1.375432543254e+05   3.380714148694e+11   5.416501215271e-05  
 1.375577557756e+05   3.378265587926e+11   5.412578188421e-05  
 1.375722572257e+05   3.375818845345e+11   5.408658074628e-05  
 1.375867586759e+05   3.373373919560e+11   5.404740871664e-05  
 1.376012601260e+05   3.370930809179e+11   5.400826577298e-05  
 1.376157615762e+05   3.368489512814e+11   5.396915189305e-05  
 1.376302630263e+05   3.366050029074e+11   5.393006705458e-05  
 1.376447644764e+05   3.363612356573e+11   5.389101123535e-05  
 1.376592659266e+05   3.361176493924e+11   5.385198441315e-05  
 1.376737673767e+05   3.358742439740e+11   5.381298656576e-05  
 1.376882688269e+05   3.356310192639e+11   5.377401767102e-05  
 1.377027702770e+05   3.353879751235e+11   5.373507770675e-05  
 1.377172717272e+05   3.351451114148e+11   5.369616665082e-05  
 1.377317731773e+05   3.349024279996e+11   5.365728448109e-05  
 1.377462746275e+05   3.346599247400e+11   5.361843117545e-05  
 1.377607760776e+05   3.344176014979e+11   5.357960671182e-05  
 1.377752775278e+05   3.341754581356e+11   5.354081106812e-05  
 1.377897789779e+05   3.339334945156e+11   5.350204422228e-05  
 1.378042804280e+05   3.336917105001e+11   5.346330615227e-05  
 1.378187818782e+05   3.334501059517e+11   5.342459683606e-05  
 1.378332833283e+05   3.332086807331e+11   5.338591625166e-05  
 1.378477847785e+05   3.329674347071e+11   5.334726437706e-05  
 1.378622862286e+05   3.327263677365e+11   5.330864119031e-05  
 1.378767876788e+05   3.324854796843e+11   5.327004666944e-05  
 1.378912891289e+05   3.322447704135e+11   5.323148079252e-05  
 1.379057905791e+05   3.320042397875e+11   5.319294353764e-05  
 1.379202920292e+05   3.317638876694e+11   5.315443488289e-05  
 1.379347934793e+05   3.315237139227e+11   5.311595480639e-05  
 1.379492949295e+05   3.312837184110e+11   5.307750328627e-05  
 1.379637963796e+05   3.310439009978e+11   5.303908030069e-05  
 1.379782978298e+05   3.308042615469e+11   5.300068582780e-05  
 1.379927992799e+05   3.305647999221e+11   5.296231984580e-05  
 1.380073007301e+05   3.303255159874e+11   5.292398233290e-05  
 1.380218021802e+05   3.300864096068e+11   5.288567326730e-05  
 1.380363036304e+05   3.298474806446e+11   5.284739262725e-05  
 1.380508050805e+05   3.296087289649e+11   5.280914039100e-05  
 1.380653065307e+05   3.293701544322e+11   5.277091653683e-05  
 1.380798079808e+05   3.291317569110e+11   5.273272104302e-05  
 1.380943094309e+05   3.288935362659e+11   5.269455388788e-05  
 1.381088108811e+05   3.286554923615e+11   5.265641504973e-05  
 1.381233123312e+05   3.284176250627e+11   5.261830450692e-05  
 1.381378137814e+05   3.281799342344e+11   5.258022223780e-05  
 1.381523152315e+05   3.279424197416e+11   5.254216822075e-05  
 1.381668166817e+05   3.277050814495e+11   5.250414243415e-05  
 1.381813181318e+05   3.274679192233e+11   5.246614485642e-05  
 1.381958195820e+05   3.272309329284e+11   5.242817546599e-05  
 1.382103210321e+05   3.269941224302e+11   5.239023424130e-05  
 1.382248224822e+05   3.267574875942e+11   5.235232116080e-05  
 1.382393239324e+05   3.265210282862e+11   5.231443620298e-05  
 1.382538253825e+05   3.262847443719e+11   5.227657934633e-05  
 1.382683268327e+05   3.260486357172e+11   5.223875056936e-05  
 1.382828282828e+05   3.258127021880e+11   5.220094985061e-05  
 1.382973297330e+05   3.255769436505e+11   5.216317716860e-05  
 1.383118311831e+05   3.253413599709e+11   5.212543250192e-05  
 1.383263326333e+05   3.251059510155e+11   5.208771582914e-05  
 1.383408340834e+05   3.248707166507e+11   5.205002712885e-05  
 1.383553355336e+05   3.246356567429e+11   5.201236637968e-05  
 1.383698369837e+05   3.244007711589e+11   5.197473356024e-05  
 1.383843384338e+05   3.241660597653e+11   5.193712864918e-05  
 1.383988398840e+05   3.239315224290e+11   5.189955162518e-05  
 1.384133413341e+05   3.236971590170e+11   5.186200246692e-05  
 1.384278427843e+05   3.234629693962e+11   5.182448115308e-05  
 1.384423442344e+05   3.232289534338e+11   5.178698766238e-05  
 1.384568456846e+05   3.229951109970e+11   5.174952197357e-05  
 1.384713471347e+05   3.227614419533e+11   5.171208406538e-05  
 1.384858485849e+05   3.225279461701e+11   5.167467391658e-05  
 1.385003500350e+05   3.222946235150e+11   5.163729150596e-05  
 1.385148514851e+05   3.220614738556e+11   5.159993681230e-05  
 1.385293529353e+05   3.218284970597e+11   5.156260981444e-05  
 1.385438543854e+05   3.215956929952e+11   5.152531049120e-05  
 1.385583558356e+05   3.213630615301e+11   5.148803882142e-05  
 1.385728572857e+05   3.211306025325e+11   5.145079478399e-05  
 1.385873587359e+05   3.208983158705e+11   5.141357835777e-05  
 1.386018601860e+05   3.206662014126e+11   5.137638952168e-05  
 1.386163616362e+05   3.204342590270e+11   5.133922825461e-05  
 1.386308630863e+05   3.202024885823e+11   5.130209453552e-05  
 1.386453645365e+05   3.199708899471e+11   5.126498834334e-05  
 1.386598659866e+05   3.197394629901e+11   5.122790965705e-05  
 1.386743674367e+05   3.195082075802e+11   5.119085845563e-05  
 1.386888688869e+05   3.192771235863e+11   5.115383471807e-05  
 1.387033703370e+05   3.190462108773e+11   5.111683842339e-05  
 1.387178717872e+05   3.188154693225e+11   5.107986955063e-05  
 1.387323732373e+05   3.185848987911e+11   5.104292807883e-05  
 1.387468746875e+05   3.183544991524e+11   5.100601398707e-05  
 1.387613761376e+05   3.181242702758e+11   5.096912725442e-05  
 1.387758775878e+05   3.178942120309e+11   5.093226785998e-05  
 1.387903790379e+05   3.176643242874e+11   5.089543578286e-05  
 1.388048804880e+05   3.174346069150e+11   5.085863100221e-05  
 1.388193819382e+05   3.172050597835e+11   5.082185349717e-05  
 1.388338833883e+05   3.169756827629e+11   5.078510324690e-05  
 1.388483848385e+05   3.167464757234e+11   5.074838023058e-05  
 1.388628862886e+05   3.165174385350e+11   5.071168442742e-05  
 1.388773877388e+05   3.162885710679e+11   5.067501581663e-05  
 1.388918891889e+05   3.160598731927e+11   5.063837437744e-05  
 1.389063906391e+05   3.158313447797e+11   5.060176008909e-05  
 1.389208920892e+05   3.156029856996e+11   5.056517293085e-05  
 1.389353935394e+05   3.153747958229e+11   5.052861288200e-05  
 1.389498949895e+05   3.151467750206e+11   5.049207992184e-05  
 1.389643964396e+05   3.149189231634e+11   5.045557402968e-05  
 1.389788978898e+05   3.146912401223e+11   5.041909518484e-05  
 1.389933993399e+05   3.144637257685e+11   5.038264336669e-05  
 1.390079007901e+05   3.142363799731e+11   5.034621855456e-05  
 1.390224022402e+05   3.140092026074e+11   5.030982072786e-05  
 1.390369036904e+05   3.137821935428e+11   5.027344986596e-05  
 1.390514051405e+05   3.135553526509e+11   5.023710594828e-05  
 1.390659065907e+05   3.133286798031e+11   5.020078895426e-05  
 1.390804080408e+05   3.131021748712e+11   5.016449886332e-05  
 1.390949094909e+05   3.128758377270e+11   5.012823565493e-05  
 1.391094109411e+05   3.126496682423e+11   5.009199930857e-05  
 1.391239123912e+05   3.124236662893e+11   5.005578980373e-05  
 1.391384138414e+05   3.121978317399e+11   5.001960711992e-05  
 1.391529152915e+05   3.119721644665e+11   4.998345123666e-05  
 1.391674167417e+05   3.117466643412e+11   4.994732213349e-05  
 1.391819181918e+05   3.115213312365e+11   4.991121978997e-05  
 1.391964196420e+05   3.112961650249e+11   4.987514418567e-05  
 1.392109210921e+05   3.110711655791e+11   4.983909530019e-05  
 1.392254225423e+05   3.108463327716e+11   4.980307311312e-05  
 1.392399239924e+05   3.106216664754e+11   4.976707760410e-05  
 1.392544254425e+05   3.103971665633e+11   4.973110875275e-05  
 1.392689268927e+05   3.101728329083e+11   4.969516653873e-05  
 1.392834283428e+05   3.099486653836e+11   4.965925094171e-05  
 1.392979297930e+05   3.097246638623e+11   4.962336194137e-05  
 1.393124312431e+05   3.095008282178e+11   4.958749951743e-05  
 1.393269326933e+05   3.092771583235e+11   4.955166364959e-05  
 1.393414341434e+05   3.090536540529e+11   4.951585431759e-05  
 1.393559355936e+05   3.088303152796e+11   4.948007150118e-05  
 1.393704370437e+05   3.086071418772e+11   4.944431518012e-05  
 1.393849384938e+05   3.083841337197e+11   4.940858533421e-05  
 1.393994399440e+05   3.081612906809e+11   4.937288194323e-05  
 1.394139413941e+05   3.079386126349e+11   4.933720498700e-05  
 1.394284428443e+05   3.077160994556e+11   4.930155444535e-05  
 1.394429442944e+05   3.074937510175e+11   4.926593029812e-05  
 1.394574457446e+05   3.072715671946e+11   4.923033252518e-05  
 1.394719471947e+05   3.070495478616e+11   4.919476110641e-05  
 1.394864486449e+05   3.068276928928e+11   4.915921602169e-05  
 1.395009500950e+05   3.066060021628e+11   4.912369725095e-05  
 1.395154515452e+05   3.063844755465e+11   4.908820477409e-05  
 1.395299529953e+05   3.061631129185e+11   4.905273857107e-05  
 1.395444544454e+05   3.059419141538e+11   4.901729862184e-05  
 1.395589558956e+05   3.057208791274e+11   4.898188490638e-05  
 1.395734573457e+05   3.055000077143e+11   4.894649740467e-05  
 1.395879587959e+05   3.052792997898e+11   4.891113609671e-05  
 1.396024602460e+05   3.050587552292e+11   4.887580096253e-05  
 1.396169616962e+05   3.048383739078e+11   4.884049198217e-05  
 1.396314631463e+05   3.046181557013e+11   4.880520913567e-05  
 1.396459645965e+05   3.043981004850e+11   4.876995240311e-05  
 1.396604660466e+05   3.041782081348e+11   4.873472176456e-05  
 1.396749674967e+05   3.039584785264e+11   4.869951720012e-05  
 1.396894689469e+05   3.037389115358e+11   4.866433868992e-05  
 1.397039703970e+05   3.035195070388e+11   4.862918621407e-05  
 1.397184718472e+05   3.033002649116e+11   4.859405975273e-05  
 1.397329732973e+05   3.030811850303e+11   4.855895928606e-05  
 1.397474747475e+05   3.028622672713e+11   4.852388479424e-05  
 1.397619761976e+05   3.026435115109e+11   4.848883625745e-05  
 1.397764776478e+05   3.024249176256e+11   4.845381365592e-05  
 1.397909790979e+05   3.022064854920e+11   4.841881696985e-05  
 1.398054805481e+05   3.019882149866e+11   4.838384617950e-05  
 1.398199819982e+05   3.017701059864e+11   4.834890126511e-05  
 1.398344834483e+05   3.015521583681e+11   4.831398220696e-05  
 1.398489848985e+05   3.013343720087e+11   4.827908898534e-05  
 1.398634863486e+05   3.011167467853e+11   4.824422158054e-05  
 1.398779877988e+05   3.008992825749e+11   4.820937997289e-05  
 1.398924892489e+05   3.006819792550e+11   4.817456414272e-05  
 1.399069906991e+05   3.004648367028e+11   4.813977407038e-05  
 1.399214921492e+05   3.002478547957e+11   4.810500973623e-05  
 1.399359935994e+05   3.000310334113e+11   4.807027112065e-05  
 1.399504950495e+05   2.998143724273e+11   4.803555820404e-05  
 1.399649964996e+05   2.995978717214e+11   4.800087096681e-05  
 1.399794979498e+05   2.993815311713e+11   4.796620938938e-05  
 1.399939993999e+05   2.991653506551e+11   4.793157345220e-05  
 1.400085008501e+05   2.989493300507e+11   4.789696313572e-05  
 1.400230023002e+05   2.987334692363e+11   4.786237842042e-05  
 1.400375037504e+05   2.985177680902e+11   4.782781928679e-05  
 1.400520052005e+05   2.983022264905e+11   4.779328571532e-05  
 1.400665066507e+05   2.980868443157e+11   4.775877768654e-05  
 1.400810081008e+05   2.978716214443e+11   4.772429518098e-05  
 1.400955095510e+05   2.976565577550e+11   4.768983817919e-05  
 1.401100110011e+05   2.974416531263e+11   4.765540666174e-05  
 1.401245124512e+05   2.972269074372e+11   4.762100060920e-05  
 1.401390139014e+05   2.970123205665e+11   4.758662000217e-05  
 1.401535153515e+05   2.967978923931e+11   4.755226482127e-05  
 1.401680168017e+05   2.965836227962e+11   4.751793504711e-05  
 1.401825182518e+05   2.963695116549e+11   4.748363066035e-05  
 1.401970197020e+05   2.961555588485e+11   4.744935164163e-05  
 1.402115211521e+05   2.959417642563e+11   4.741509797163e-05  
 1.402260226023e+05   2.957281277579e+11   4.738086963103e-05  
 1.402405240524e+05   2.955146492328e+11   4.734666660054e-05  
 1.402550255026e+05   2.953013285605e+11   4.731248886088e-05  
 1.402695269527e+05   2.950881656209e+11   4.727833639278e-05  
 1.402840284028e+05   2.948751602939e+11   4.724420917698e-05  
 1.402985298530e+05   2.946623124592e+11   4.721010719426e-05  
 1.403130313031e+05   2.944496219971e+11   4.717603042538e-05  
 1.403275327533e+05   2.942370887875e+11   4.714197885115e-05  
 1.403420342034e+05   2.940247127107e+11   4.710795245236e-05  
 1.403565356536e+05   2.938124936470e+11   4.707395120986e-05  
 1.403710371037e+05   2.936004314769e+11   4.703997510446e-05  
 1.403855385539e+05   2.933885260808e+11   4.700602411703e-05  
 1.404000400040e+05   2.931767773393e+11   4.697209822844e-05  
 1.404145414541e+05   2.929651851331e+11   4.693819741958e-05  
 1.404290429043e+05   2.927537493430e+11   4.690432167133e-05  
 1.404435443544e+05   2.925424698499e+11   4.687047096462e-05  
 1.404580458046e+05   2.923313465347e+11   4.683664528037e-05  
 1.404725472547e+05   2.921203792785e+11   4.680284459953e-05  
 1.404870487049e+05   2.919095679625e+11   4.676906890306e-05  
 1.405015501550e+05   2.916989124679e+11   4.673531817193e-05  
 1.405160516052e+05   2.914884126761e+11   4.670159238714e-05  
 1.405305530553e+05   2.912780684685e+11   4.666789152968e-05  
 1.405450545055e+05   2.910678797266e+11   4.663421558058e-05  
 1.405595559556e+05   2.908578463320e+11   4.660056452087e-05  
 1.405740574057e+05   2.906479681666e+11   4.656693833160e-05  
 1.405885588559e+05   2.904382451120e+11   4.653333699384e-05  
 1.406030603060e+05   2.902286770502e+11   4.649976048866e-05  
 1.406175617562e+05   2.900192638633e+11   4.646620879716e-05  
 1.406320632063e+05   2.898100054332e+11   4.643268190045e-05  
 1.406465646565e+05   2.896009016422e+11   4.639917977965e-05  
 1.406610661066e+05   2.893919523726e+11   4.636570241590e-05  
 1.406755675568e+05   2.891831575066e+11   4.633224979035e-05  
 1.406900690069e+05   2.889745169269e+11   4.629882188417e-05  
 1.407045704570e+05   2.887660305159e+11   4.626541867855e-05  
 1.407190719072e+05   2.885576981563e+11   4.623204015469e-05  
 1.407335733573e+05   2.883495197309e+11   4.619868629379e-05  
 1.407480748075e+05   2.881414951224e+11   4.616535707709e-05  
 1.407625762576e+05   2.879336242138e+11   4.613205248582e-05  
 1.407770777078e+05   2.877259068881e+11   4.609877250125e-05  
 1.407915791579e+05   2.875183430284e+11   4.606551710465e-05  
 1.408060806081e+05   2.873109325180e+11   4.603228627730e-05  
 1.408205820582e+05   2.871036752400e+11   4.599908000051e-05  
 1.408350835084e+05   2.868965710780e+11   4.596589825559e-05  
 1.408495849585e+05   2.866896199153e+11   4.593274102387e-05  
 1.408640864086e+05   2.864828216356e+11   4.589960828670e-05  
 1.408785878588e+05   2.862761761226e+11   4.586650002544e-05  
 1.408930893089e+05   2.860696832598e+11   4.583341622147e-05  
 1.409075907591e+05   2.858633429313e+11   4.580035685617e-05  
 1.409220922092e+05   2.856571550210e+11   4.576732191095e-05  
 1.409365936594e+05   2.854511194128e+11   4.573431136723e-05  
 1.409510951095e+05   2.852452359909e+11   4.570132520644e-05  
 1.409655965597e+05   2.850395046395e+11   4.566836341003e-05  
 1.409800980098e+05   2.848339252429e+11   4.563542595947e-05  
 1.409945994599e+05   2.846284976855e+11   4.560251283623e-05  
 1.410091009101e+05   2.844232218518e+11   4.556962402180e-05  
 1.410236023602e+05   2.842180976264e+11   4.553675949769e-05  
 1.410381038104e+05   2.840131248938e+11   4.550391924542e-05  
 1.410526052605e+05   2.838083035390e+11   4.547110324653e-05  
 1.410671067107e+05   2.836036334467e+11   4.543831148257e-05  
 1.410816081608e+05   2.833991145018e+11   4.540554393511e-05  
 1.410961096110e+05   2.831947465894e+11   4.537280058571e-05  
 1.411106110611e+05   2.829905295946e+11   4.534008141598e-05  
 1.411251125113e+05   2.827864634027e+11   4.530738640753e-05  
 1.411396139614e+05   2.825825478989e+11   4.527471554197e-05  
